F0_M,F0_D,F1_M,F1_D,F2_M,F2_D,F3_M,F3_D,F4_M,F4_D,MFCC_M1,MFCC_D1,MFCC_M2,MFCC_D2,MFCC_M3,MFCC_D3,MFCC_M4,MFCC_D4,MFCC_M5,MFCC_D5,MFCC_M6,MFCC_D6,MFCC_M7,MFCC_D7,MFCC_M8,MFCC_D8,MFCC_M9,MFCC_D9,MFCC_M10,MFCC_D10,MFCC_M11,MFCC_D11,MFCC_M12,MFCC_D12,EMOTION
242.3701093650544,847.859470199275,861.73595442798,128189.49087675488,1677.135639346044,240420.00998023932,2855.4037347022645,219569.10234760746,3806.767257864873,289132.8901175575,196.51719902452865,7155.167644384088,-59.05162875031959,14858.48111335262,7.93103924258569,2254.5928991746,-50.18431739406352,6608.39509895093,23.67625532402224,561.235606123378,6.704803993722076,914.6253776343731,-19.91105050340407,1246.9074858774104,-8.53887958333766,863.198499109795,-14.324433290776716,701.2377444116579,-21.127782812761932,717.8526590510571,-11.163847375844744,495.9046086164162,-6.505048816058439,306.31629180071764,J
222.40564089263947,2977.9782261038904,830.734194706091,64724.67066506307,1553.5231124368045,206322.81036140464,2651.0513132519795,408264.0299020515,3715.3512315566477,289857.5444269335,220.19469141135218,6303.350961450582,-98.89182126013196,12593.942108127943,-28.76143412474085,2151.6132271170186,-72.82942084555151,4444.025662154252,1.41302519376395,1515.991222071323,-1.3813705623955015,1517.2087352251237,-12.471978757677457,889.1947910727331,1.413761479462323,803.1095017954316,-14.305355916079945,503.21549273932993,-22.082575109605596,571.8698766429148,-4.0513642592742745,448.96368334866946,-10.218286552800988,490.1557325254003,J
195.6357947642273,582.9617418924844,1028.9026551364686,160156.2890295506,1864.8684743896688,403093.8580626917,3139.397980871975,269871.9730325981,4104.359381899747,280228.6591374056,162.86749375853833,11795.746959938004,0.9782708997177298,10483.316239156182,16.721546741078885,2374.074971529213,-28.58495364343564,7159.7812654374475,24.911045076332716,662.0335689661928,17.75687404571338,1164.918773087893,6.564518625883773,619.820704702576,7.774437927475816,398.588783720799,-7.276256249273781,1056.8608446360474,-9.890006720234563,460.7090628344433,-3.2180603364650144,628.7141149611648,-17.627458949326368,395.55896623323116,N
182.2276955585163,1641.5231227792476,1034.1038148958685,250783.10727055566,1886.2100777728044,486855.18331446167,2993.8116920619013,407786.64406246337,4023.031713456792,429432.8199152466,165.0993753686054,12901.401340313721,-9.42674191949069,12908.588215213074,30.982573602620572,3253.633772012254,-19.321457467198524,6159.943759539238,13.802304971219822,959.941318934579,11.609659633510013,1575.1759585941518,7.647436563405512,612.5783400254057,-3.7600406182340147,751.9083008445904,-10.0297954822239,877.1057062562592,-4.923916120366697,267.65611197781834,-3.909020340483758,675.4570928853857,-13.773109140168007,322.89596666465104,N
221.09071669554243,1765.2952119210825,895.5229186312499,155480.12407092302,1686.6841847104383,403576.93734007946,3087.3724228537903,211622.3569314763,4045.351259232871,308625.7806621169,193.27742296529823,11470.985920925948,-8.481554952414985,12023.20575011631,-1.1521593317254755,2687.7744429686527,-40.85726687101739,6488.530034370805,14.578027074430326,1572.4859333944219,14.291295496111491,787.0739928938445,-5.383527545175441,980.0519726722312,-9.591131519485268,494.5522903846759,-6.60263747090039,644.9956861541482,-9.288690029882558,417.2547352025213,-1.115512082199589,540.1865676029994,-9.526099836593604,345.53118254295276,S
209.29952015409626,4385.76670699723,944.2781816211934,130993.69775619367,1721.4962251592717,412428.7003720765,3008.1688093924636,243580.63195061375,3929.2651984459844,361662.50202745537,186.8816295565906,13193.627359530012,-9.111819790840922,10133.014581119965,3.558221772815896,1633.1404090810684,-36.93501789607139,5693.834749108608,3.9460711433235978,1936.9603783570435,20.878574211149402,1094.8013692557731,-0.3920310792749511,787.2326281310545,-10.514218273151814,767.6068788231456,-0.8881669704146161,580.5905065732699,-11.951274154606745,659.4023794283357,-2.043989552564072,305.0424151421928,-9.7268378569788,368.11185216076285,S
231.43947470934958,2397.026815187134,820.8464835462066,200901.3613762053,2170.7522148192356,101265.40317868092,2985.1737973566774,161702.93856383587,3892.094058621684,324975.49562717555,111.44248697903053,7120.150149924493,-32.302808832741555,11799.117595390926,82.46206708635725,2772.9357895097382,-66.10648263921343,7865.219920965907,-48.88156112626719,5374.912611467565,-25.45375073040601,1616.6332837751313,11.83752904946731,553.0288933020132,-3.036804643522952,716.933440193047,-17.954795838963225,845.6658968798816,-3.4222699246416663,488.3259838760283,-22.6302385421084,531.498585749291,-19.328041010561616,509.6100918869412,F
182.232690892224,540.6945395585718,722.15469253065,173192.3560167305,2153.212968837646,97506.81568670613,3043.3602811208793,160128.75399570816,4163.114299719793,140638.9097817016,150.83117573991746,4593.498753619163,30.084358838092278,8761.917097439,97.42850048821171,3764.284116088873,-37.39654934628296,5128.310660490645,-21.433430358097535,3337.2344911491923,-22.651595667016046,902.2441233223028,20.499353278894937,1037.64231620502,-9.375060281329025,503.54395064207444,-15.993703439375249,812.188731084857,2.7183787851680394,604.838100415617,-4.964147928375221,446.4403039254542,-12.505127271682245,389.639068035588,N
189.48346635141453,745.8237620136763,879.848157642228,197292.20001381397,2253.5293459682653,140699.2505410596,3108.114473087384,228406.66811264397,4266.948509084383,162417.23264620302,142.17335506877023,5646.172687420728,14.171384827574416,8788.040021963558,75.21062520435373,2117.7473533201373,-14.490490682424896,4573.406260603266,-7.509247937401795,3762.7683732263413,-15.357099111056595,807.4663099880855,20.222589148045497,1234.497909423315,-10.476541541563416,380.1233783045015,-7.172476364404599,566.0955666834367,-1.1398929468302665,339.9279379580358,-12.102274860427634,868.1544686454283,-8.62353680842028,307.97129694449984,N
231.70809704652453,1661.1801701481959,646.4716477688062,53712.27243043961,1651.383312902537,188328.95608695978,2772.8823148630286,164693.8158613693,3772.7350671907357,261378.14013223271,179.4933570207412,10641.86964202177,-40.33617975590891,11070.402448006766,10.321906429228719,6844.745699126972,-70.2138006688867,4087.353131987576,-26.112653011536334,2884.0574205807648,-31.06174990136625,850.8765411331582,-9.539729255544115,1144.2641030215993,-12.684439334227054,1095.9388068533156,-23.276430938647938,743.6180455651671,-10.548075961770623,564.0976098132106,-26.025289493240454,950.0154146725187,-12.414307607051299,246.19239204772683,F
183.04549046674512,1516.6079284286363,759.7227115172508,101379.1266618171,1801.2050032222285,209862.06816871805,2869.0648368604498,265551.72517510323,4084.9052497172142,152731.1948622974,177.08260832229604,13521.063397241505,3.857845819487064,4390.446880106574,2.1295259415171097,3036.7366450750483,-26.626158213152134,2692.1019182286705,3.197695835368844,1267.5840453611142,-20.369210131215446,1217.0762050710398,-11.372970708267914,931.0260277792735,-5.686662693589775,612.5735572045252,-9.55340157901972,376.1104416306706,-6.937379760575272,587.0283360060498,-13.972319025352668,427.297292519946,-18.271734972661754,370.2214152020159,N
195.36658564266276,409.70867005150615,829.6688996438556,73342.45484617958,1798.4290193922927,188562.03423723968,2957.5376426810208,170392.429469265,4032.270264321164,196017.98780600846,158.4902539362014,13206.709093635749,-14.747001906248492,4794.4278073910245,9.872660629593927,2678.5114738048874,-34.37135329038089,3052.7675189690826,9.44538771577071,946.514191480366,-8.185899093745672,909.3890533502899,-20.471981068031972,1792.7536282314077,-11.80142967249641,571.097667675133,-1.2167957003766419,603.3623863909153,-1.9758392853969764,394.8342513694286,-17.208947812526898,536.4078277645408,-17.47287322151228,414.33974305357947,N
184.74121384207427,338.15482122360226,758.0622719439536,71390.04965965464,1831.8716591533519,204667.05220924114,2915.1682421454,191513.06717958814,3939.8225407505684,236553.12095699587,174.43393133024355,12610.895529756748,-18.76426935420266,7533.245059280261,16.479108466346222,2967.601108680757,-33.93101452630065,2433.0030470217666,-0.15786858035829482,1217.5010585392854,-10.483231672699912,759.7665219744609,-11.162115020273923,999.062506603467,-8.959605135901255,489.75547834901846,-4.633093073030083,307.00343135748125,-3.3450140555130976,399.15779479168395,-12.381794197515166,461.3334398079035,-18.74678829621705,283.3133092539645,N
177.59989564502203,2674.550095506674,867.926229924386,69276.650451495,1777.6845517490262,167157.81834189745,2837.9165238809946,225169.18317819946,3907.472431066617,407858.47631158686,157.05763813524015,14535.36953103938,-38.6022099509736,8938.022481016742,1.6424185509756213,3486.4428428762494,-16.61079311678619,2749.3608941816433,-4.130140706068081,1949.6826340574642,6.104923396220064,1234.282770552099,-1.165723213796598,418.3654681259763,-5.557541025798105,407.6525366245159,-0.0451258695842465,377.35139116173457,-17.933092421615058,530.9865496632508,-21.54310751389096,543.2064610208771,-11.47083514501603,212.32678723039268,B
174.38317352450423,1504.0157308804692,832.7337835350052,60394.28506997454,1704.632163965444,142143.93186843029,2746.949145593262,215985.41509537032,3772.3514127229923,385872.10430538433,155.26293050559082,15358.213763677695,-51.84745179844864,9789.04461652675,6.54923978687999,4525.367760112918,-21.25080347394709,4099.651302898693,0.6868255230206923,1255.5406287592962,6.205722932904506,970.6671269305987,-5.68081947658535,544.9929240955734,-7.709095477424317,579.6570334595044,-0.046870583102187835,477.69068039358393,-18.333741880249498,583.3660417984119,-20.161368682684095,690.8166912178532,-10.259330976953716,239.8521636561671,B
198.64634483894943,2742.1885251918666,783.7623785321169,69086.59686491048,1571.3210167527297,179280.60266708885,2729.25534673646,191779.64493670428,3694.6950192803533,282082.9309343686,185.95839621920192,13805.512954912769,-76.16432268888029,13283.333141150879,-27.88076839566138,3381.6924939101273,-48.85857404609192,5823.9840743465675,-25.357202870253534,3416.978814301931,10.31574819060249,1308.7664404136963,-22.720349713333682,854.2243113762715,-12.243802481574033,692.0074886653141,-13.70384155624094,439.5417282864119,-37.02170297636219,236.6112753664898,-15.945449707816053,253.194621028695,-22.273272967918498,403.79506386019705,B
224.27509334225343,2305.2653729660137,804.5665841560933,67620.90998150034,1742.006782017285,222426.50711533646,2734.0176191682012,271950.05023504386,3789.3869390839645,418157.2287918762,148.62463611943883,14941.176328226451,-54.80167753425905,10434.646745254648,-11.580442342875589,2313.4827216930244,-38.40191055033812,5469.175734453726,-9.871678187474513,2204.7828439328027,-5.137401362175412,1195.6506871047388,-11.733336504433726,746.3722403113102,-7.618774340656361,760.5858871310978,-7.009348419720525,622.3802318093533,-18.08023551249764,461.55241253668487,-24.64300574241113,1136.1804366141714,-14.054613560492301,392.49360550185645,F
211.35527199215431,1627.7568070129337,867.4925304771739,75313.89795299865,1831.596727641217,172180.20180464425,2895.267867409699,267292.70409245597,3921.12174203679,319977.1273393781,128.3784995841215,12131.317863774668,-53.968237287273844,13282.586344684027,-0.42926866236122485,2431.84916135046,-25.414984193397157,4190.582689529285,4.676295088224725,1585.839784986061,-16.43697242955076,1126.942174868395,-9.68452371267185,988.1155208493685,-5.0939925306948215,597.9442849081506,-10.181376187618689,643.9618760539288,-10.088827511550821,502.61870648109937,-28.225206108505787,1329.600544573364,-11.359840584151256,356.04858913434884,F
257.67256255548597,384.49120766561583,793.8665028379174,52320.72565845442,1738.5086283333835,144110.76129078233,2767.38809883627,304158.17092638306,3743.096491065361,451473.3630685592,156.3669646097434,8606.524262453902,-83.73617887603788,19302.626250887086,-14.451091834497433,3409.069920002467,-50.194322982836624,4423.87586060686,-19.447462522819265,1926.4125587329297,-23.73959637777631,1661.9443031498847,-12.792922294123464,1039.870096080314,-10.792154470207274,552.779979038065,-15.072545058546602,742.2185503019808,-18.136660407808105,571.2740977275863,-28.506328523628113,1242.5263908997947,-20.743358765812342,408.0600399415746,J
255.77282227814698,398.669800252624,843.0197482210311,52679.064025714004,1762.2919052843326,92680.69137060737,2810.229157855411,185218.51279751133,3664.0432817650935,422185.59366833646,144.40375363965222,6966.336926099964,-103.3243150092761,14512.340608277718,-8.799434015033796,1396.9005670054644,-48.67218237292511,4607.338575446168,-13.125046016310852,1700.2269137742162,-28.05136636370781,805.0851344697782,-17.352734510959397,563.6459662034268,-12.74622485843604,439.37504861944507,-7.0624107486716685,762.6167490222547,-26.491354800277126,696.8066645052728,-36.27828234850318,1083.8102420756977,-11.791534987862567,200.8397878650217,J
175.42841257300927,2077.4214529332444,812.4924508407282,75503.75971963123,1748.4910127119138,161802.03460680798,2691.5725872410217,240266.54477978506,3800.686212134888,390782.43682117906,156.57390186163101,14371.812817226428,-44.451899995249214,9455.145870799117,-1.643485765783907,2953.3994663096373,-4.8247480296311,2431.940900843739,-2.1605466359529033,1573.1820986166772,-3.0665090753877977,883.8365497344785,0.6699688696628908,496.5750668990239,-6.716082516799957,579.2839643757279,0.3103004743280092,534.244147508059,-18.668550879244552,520.0860014677921,-24.788847313839653,727.8835563502586,-13.870747480877197,251.1076567773307,N
193.16788477674353,993.294264931056,793.2328684926421,83821.80868478557,1745.2284962355075,240877.08113504347,2844.7382461085713,342146.0607040907,4147.3157232627145,126890.26435210554,157.5934866140617,15173.11926090036,-2.179298321980357,7838.801523165853,-8.356936030702936,2933.8171117473585,-11.746634819832314,2024.2546357913118,18.564789355751785,1723.1250042317063,-21.025033990034903,880.2077412814475,0.6657557811646847,484.05264576688,-0.1424315063224034,552.0241446207335,-4.252059708593298,506.266200049796,-7.658307321166059,416.0255105894877,-23.699518855070696,887.3168562458906,-20.13392773941167,396.0089704857287,N
203.3087757530669,1073.1322111553977,837.398971772595,86628.31435552517,1796.32751122362,185214.02717166886,2843.4383296815636,261118.07880036352,4087.421984399651,234010.4968026724,133.88733914737517,15623.145913501268,-18.52508719479534,8501.17037359624,-5.459891909635459,2669.1903418426928,-11.714298244239552,2897.519929916252,2.8178283436610845,1346.6397133111052,-16.395153542045264,1235.4489068084563,-3.49556331521541,499.124612302123,-10.366031658686948,715.3210293481749,-5.221885813145469,680.6798947200118,-11.301693239496084,324.36452684549045,-20.07449554873386,699.8369843465014,-20.613638655558887,399.0765019478526,N
243.67875955828922,2626.183017434144,724.2565173642672,48623.09244861124,1796.2494967115815,195509.53611186522,2700.2470203972807,396707.1100286611,3857.4640882451754,279165.55960106634,174.56907583827854,6507.202058043223,-58.290370337025294,15468.089408022925,8.403782710898914,3754.550976323933,-68.87994040315724,5708.7109322681,-6.999453093830067,1609.9528039093682,-31.709749285701825,1279.7593608599557,-25.059193866034008,1081.288275589567,-9.746861633876538,990.0768102468567,-18.86399607839317,514.5889400351223,-15.765424692559263,566.1367094914333,-13.008750289804029,768.0176486196989,-15.600668903574649,594.5440169685056,J
258.9024733746019,593.615988645126,726.7129641246729,72739.6197788982,1672.5725818597818,216139.79050630622,2604.7146793012585,340946.3225284513,3707.3961254910882,270821.2965488483,182.06034462109244,8188.657470347305,-72.63540533434293,13489.559865551568,12.514441141983152,3280.7453025263817,-60.45988322403506,5441.231574040426,-9.744774782986202,1337.7176691624036,-32.425603725224626,794.6620807012804,-27.38641893995449,884.8567116823185,-11.086617676938223,766.2132983356929,-21.922361424513728,710.3545928747459,-18.843814985943016,498.16714626262956,-17.270889967617016,650.5219257210146,-14.883189249458491,317.70877708264385,J
191.49927695343908,1736.479675194994,728.1848708453883,58292.14555739705,1837.4024903827237,200284.5767359355,2628.974609702928,268893.7012802568,3698.7482226210427,350518.851662177,172.40453507516503,6015.874759017339,-89.24091442372915,17083.70107533306,19.753767649493536,4061.202071185466,-71.81627978403841,6007.515727217228,-33.81973486619498,2198.8103738143386,-24.76743494522029,1356.8745699355156,-14.74899541610281,815.3845012228984,-23.079322064902716,431.2904072025925,-21.547513500418884,866.6765183174296,-8.434119910286778,579.9502983002212,-13.160614369615029,741.8401882956208,-8.80682547741893,579.1823464721472,J
211.39481602813012,2967.443153395156,910.373058144812,162901.47668920428,1854.7264282258477,324895.6753068845,2879.519197370173,457961.2463320743,3887.4164080742116,479542.02419282193,132.85032247755518,8115.040994773823,-73.91028846603285,21170.28620117132,12.714249987360803,2492.370370834372,-58.88786495438062,8295.56272660379,-12.492686861028753,3020.6608304222327,-16.755769125688335,797.4498190693869,-16.208718902515425,1392.3526820195466,-19.46119682285724,750.5211451819993,-16.51276252294534,689.6127125552567,1.5853609789203078,378.9310164032106,-0.8058339937149587,969.4099951547425,-2.143170790752814,275.1099026261009,J
188.94769182414316,715.4691537314188,900.0790057140007,166078.26998069047,1981.8633728843972,271593.35217961913,2893.5628518302083,379740.81757189054,4089.3360569246174,314809.7691794183,171.3708544230307,9999.167667964164,-8.628747973101664,12202.235510474024,35.83132683766158,1981.115923583559,-7.847608666154452,2716.7702748801694,19.019616565678085,745.0586926804004,-3.743959054741903,523.1299182642913,0.5522380681762143,687.6145865559628,1.9433551122335107,508.9863142176689,-10.305612287341562,689.3745777630876,-6.095487912752564,402.76700376579856,-4.491317971542665,399.6712269712604,-10.442648274171978,449.75872301314797,N
188.0270109956581,526.1258990694694,891.128040027898,94575.79636191938,1903.562682159867,244032.41491129546,2855.733211430308,367632.01129352883,4034.785735069611,301076.1305729488,162.9206400729192,13650.388719476365,-20.07870729806608,8212.184507645195,17.85238920564804,1572.931080637618,-9.230937939881201,1516.9464383216084,12.307036237598513,855.1294051720588,-6.172127187606979,398.92314510693046,-13.203255836792994,628.5141087974749,-6.172625157867142,828.6477017205597,-10.467948572061566,469.05138098067937,-9.363942205850801,597.5509241347593,-1.8918105873105826,686.7828958314706,-16.910559015348852,651.7622721860417,N
186.9372159724952,1221.2666148033495,849.6588061625523,131608.25411728755,1904.9420323352522,223549.45340005858,2879.368055640801,317511.06219661445,4069.0886251529755,225236.58783652345,148.2219525287116,12238.473848253012,-11.73059501399465,9150.555691759006,29.886408541634935,1140.7290733070033,-11.151871520778618,1926.4588346830271,7.829249016194555,914.2361553220755,-10.50236019020911,463.9199225682925,-8.61646195833374,703.1032167383818,-3.5847950792350396,627.5216493098357,-11.809207661473001,446.57954322991725,-7.990157397662643,350.6371500532137,-4.580851666498751,497.89921821358666,-21.96073768415433,719.400703723152,N
210.7211053666021,1197.081901867576,734.5175481184385,73424.98215542568,1788.2516260322934,173178.8337626585,2767.6932166398997,204180.18869194662,3847.2701639539905,236966.21601472265,168.20610898516824,9165.340516572192,-34.79490535709127,9083.810091368394,24.78349172665626,1502.4575346682477,-35.40701562132133,3585.004755549797,-17.172418246895337,1544.820853308682,-11.761824590856477,581.5434253986865,-5.521292943821206,1007.7992685784122,-10.488999072943935,373.72208096579965,-12.374578397215634,695.6583644421158,-3.648759272115842,381.99590597556477,-10.20528150561848,528.8442804613334,-16.027326993494295,438.62525251995265,S
139.3808733463472,1008.5128281318091,513.4472551065284,23117.090106856223,1693.9495545078566,235339.46991043503,2881.6442511088226,29975.93884162123,3662.980947129728,186312.4738696744,149.40617484078277,7034.717692308302,37.57644557845223,3284.5086649324267,49.46337475825914,2841.9256764688116,-61.06792839021277,2056.2663923028535,-65.80280726139206,1165.2757673579904,7.875586394452556,886.3150504080321,-36.66465549094829,1337.346203802125,-9.10205810595081,519.9338353101765,25.71689264253517,599.1182793366505,-17.46343314787044,509.01576284962914,-13.136056245150934,316.09455517842275,10.020002567822065,223.1381732765082,F
166.9153168445079,304.09978630010517,568.2180639485025,85646.8521569304,1775.0895364706132,257936.14821936944,2952.599817349264,49436.544089064046,3808.909108460216,213560.64299426784,133.49892026649547,8366.772494880192,29.447565526124844,2171.6991414064487,49.77876313750196,2455.855061102088,-48.69973753889809,2278.900965057245,-49.94379115718254,1427.4122958929584,-4.2352213596437736,697.5069615948049,-44.342783903811046,1096.0557575724406,6.828443351496722,387.07476904166674,4.321464043683265,429.2054238829444,-8.594918793869285,344.11392239711785,-27.51990042921846,329.3899737205703,7.894761765089788,351.6942578267817,F
149.52106454168734,1773.092679787091,665.5653344844482,138098.17322267735,1941.2927042669323,237718.45268565704,3001.156639522273,76823.32284853687,3967.7181226431176,99525.20167514287,90.80642931299033,9196.446101205303,44.71058069954593,2068.3541685326913,44.72891232721,2474.1357286293983,-30.615356263497553,1765.3508685944134,-40.322320456659014,1241.7975749597147,-17.451049757255003,453.30837836832507,-27.26126335130234,774.0029122858339,-1.4101365954253502,636.6361209993997,14.263060494259522,513.6314176432094,-9.228705653648737,509.8698874120797,-18.421641498959005,310.05923945032265,1.8990746215398053,433.65371735810453,F
139.89404191836746,528.3816199580573,678.3025200103431,151860.38742754844,1969.0477185010395,251201.06152999683,3017.178320972812,89487.98012516976,3841.4650373382933,180079.6061881482,91.37771625949975,11162.706073032661,37.55376946953453,1683.5836697082404,55.459603659472336,2377.8682374750324,-29.838677404853748,1883.6705553709214,-38.144075451675384,954.550498566078,-7.662298406943701,433.54474664676377,-30.196208071549563,447.9009596138901,3.0176563423228813,345.4929565061179,12.578925706476289,490.5774246477128,-8.81445995714675,447.5283501757972,-16.80269984297362,329.1558514702234,7.821817167387538,217.22133230759525,F
154.59763084173122,265.1624189804823,764.0689963752618,88376.47163998123,1733.5718368079754,261161.96177540367,3021.49447365164,104437.83890833269,3979.0378530122134,106561.18498635461,102.92241833288405,13626.116549543189,33.551107934118356,3084.070451897898,7.733903536007159,818.6541835318308,-29.37679820503065,1867.2330097742208,-20.33076692138642,1017.8216823007928,7.118488556473514,1030.2101848040618,-28.88225175804166,579.074815722491,1.033572289988187,407.6163838657274,3.5874096747794173,588.9637426678145,-2.6140851891603525,188.85628731043698,-12.336911195645532,272.986025475195,-5.945536216974825,212.42257054613276,A
177.57255544033697,204.6481528044808,815.7520293664995,176230.69657964548,1793.4843974024473,240189.02363734072,3045.912646492302,85076.18958462903,4119.740956944804,78722.54066942363,78.57391824170756,15302.019018120562,29.699639435006407,2987.1868301882373,10.686424578587706,811.2534661202536,-19.01053371980074,2175.468963921178,-18.355445684722163,884.3121544571902,-6.684638379461152,584.5248609823534,-30.531046193291317,653.7010609374668,-1.3295785698073121,622.9482306455824,-0.6639080371137268,332.26792773979366,-9.119058091293534,269.0389729190737,-26.562505347558176,506.0468319646972,-13.259932696151669,268.06791345986153,A
100.67964548597679,194.97767318114518,645.6879168552615,50437.32237211036,1582.5834177182073,386735.58767131506,2848.47385962023,58794.61432103532,3736.7606627791033,226602.97046755723,162.04439700764277,18062.63964592217,15.88635545466619,3470.843118202925,12.199251747852978,665.8076265218016,-61.351374866802225,3330.4420573371685,-45.1338955753399,1205.7938582495158,21.92964057319443,1071.5545911705012,-12.914903016316975,589.0912641779607,-5.256938551754719,327.8041944759453,12.99456843243747,424.11815551105036,-17.00299740505808,249.08852703842388,-15.43697017170862,232.9422517961755,4.371811108010851,473.74248923556485,D
119.76249053090162,413.60641184063286,707.5504298889985,91303.30870122887,1578.7285448554394,407377.6120731018,2885.9421489178867,31375.86564053749,3708.8019724392593,201573.78019674768,151.54589792838598,14218.923942415895,10.316393957404593,1526.467041649564,16.212889081458073,694.1900932829924,-62.16418470942988,3197.922006525617,-47.13113542883812,854.4835896859311,16.69959431803338,1640.9525493364617,-33.96985714121699,786.4325626943154,-0.4399920420466,714.9003524489696,19.634543026355765,320.1305850506064,-13.783323515844009,456.81845750586535,-16.528613178703868,449.02096803788345,9.379559543324914,215.31877409876404,F
208.6758725888568,2967.2834171690497,548.9941069487023,27319.776371281085,1524.7201076968538,254021.1390986803,2852.9842524369446,26011.195790932263,3742.4048718196755,60382.36318381407,142.22902933663738,8942.992529828978,12.959655269362486,2311.2859331172367,-5.412447613976309,504.7552369684008,-79.04384894806832,2867.48339545761,-70.71513671709621,2389.1601245771008,3.0703304243356877,1236.0586796705616,-68.10431590164123,1933.217573284143,-20.4892105291939,651.1734919017582,9.699272363558006,943.7635992527826,-17.30118354628683,809.0044810504364,-36.95541307604878,777.2980488617831,-22.02348153220407,387.1519747560444,J
120.47687486617495,2709.74914443801,611.1683015314092,36046.02244443295,1455.445027806209,303399.76697373274,2866.241754645259,14196.553354976693,3600.237106126461,118704.56155791378,186.56564915040752,11607.229382576237,6.490286957590264,3507.027041883126,20.98417106413728,847.4118771596624,-96.80664671289875,4096.417408741472,-27.26392757333878,680.7808846918233,24.256550336445812,733.9278979966672,-19.639827467341615,1061.7824094621715,-27.831368469630284,520.1272682468372,37.10172333788967,323.70490543591205,-12.179669537705134,228.03662544843928,-19.282933043540485,412.10331220485244,0.1376176949855915,505.67034962255207,N
89.4363442476136,124.98670847802123,539.1737797893774,17030.34263357569,1407.3367538574557,266548.84448251955,2870.4187416736168,24834.136358771175,3604.996417143177,206160.45497996415,220.85777431679134,8390.71731100909,22.11211569086838,2997.7624001326403,25.837854647538606,1161.1573367727751,-89.61836829949293,3014.584869534356,-36.10175167131333,670.9639603435348,26.299850088100236,906.1930584401423,-31.394929906670086,1015.052023252024,-26.919261209362112,463.21799402522254,32.89836486205194,512.0250577303593,-11.242738670081623,456.1066878863906,-24.59843520972883,254.04629277149596,2.279164024005837,613.4181823216179,N
141.23241334603557,3003.292110177909,579.2894814943238,29125.873724842513,1445.81759735839,337534.7404939238,2866.777986720911,36381.933647045975,3607.202269341073,203834.44941316583,197.09588592831875,11115.051268655066,18.932235293701126,2794.595934605099,25.495165492715703,1345.0144212646178,-85.23097881582636,2705.6336758490397,-41.130360657632856,896.8342624172881,21.451041489066967,864.4786824606182,-19.778087291187372,947.643192755193,-16.728438117375177,477.41557369812324,28.10540163219379,362.67011372581766,-12.121192336525123,257.0909221642054,-16.30554876158876,272.4954268925863,7.737931049569266,485.3563642499433,N
157.2570167621511,198.64120047626886,546.0844278836867,139905.05753730563,1981.324483290379,111532.07318300832,2970.7442223912612,153094.74152827624,3959.139381142222,77809.60148324892,115.25714804226398,5779.560631322753,73.80990145780852,2544.7502937536,80.22149268950228,2360.2397709810393,-6.772226497270727,1134.577697089639,-56.37909095700115,1250.2095416521677,-20.498635679071466,656.1104919993688,-17.580071121254043,772.5350446248177,11.258189440044447,678.6457964285277,0.23126928660837887,610.9916374934769,-2.913001536201085,210.2178248309621,-31.239099772252477,298.3281871255782,-8.093081547701203,381.37923240179975,A
155.76782071168972,54.909918847691166,733.4708010828301,269436.2343154502,2122.923810158072,198929.4008475785,3094.6408659178423,212389.8403441641,4087.4195584945896,171039.3918914546,100.11657383785652,10756.242291283266,70.99296965795509,3040.387461973506,74.35517099397755,3739.349237034782,-11.2375892783674,1446.5086661262885,-46.194188062496494,2020.5158719825472,-11.610584207505449,449.4104888391873,-12.839689203129364,458.2398647431141,4.09494212789779,526.2805766025375,8.138472837015385,743.6316653651663,-7.580376767058358,329.12489881736076,-33.18970467310094,397.66159019739814,-4.20333168574114,272.9909017007411,A
151.51816510162521,107.95562885335427,610.6509962925966,186398.89831548973,2038.8815428400837,178648.94242985634,2972.285585381498,127462.92981536561,3973.8994007849014,58135.30326963806,134.44528863465518,9575.548888401441,72.80214016608241,3036.1032502600974,76.11632579903264,2383.6663384555636,-10.527036312274854,2049.306753303333,-53.38639827994327,1713.185280262982,-4.7559544218533105,538.7563925767453,-19.615800245147426,607.1165019607841,5.539553576848487,371.57345218215113,7.267332150325892,662.4728221889698,-6.34943054276789,333.6071723411097,-31.15338389203972,296.94068284006977,-11.048813242449858,294.79692614180567,A
128.89050732895205,598.9004224677934,522.8920676156453,60179.766667254284,2039.6170487743186,115724.93289045974,2841.8929727349932,19078.27286578361,3769.9345686782012,172412.9243484165,135.06417387672317,5762.418378776445,32.27221263555265,4297.26858597565,68.45234970308364,1520.9952492369455,-28.623188787414648,1128.0642578724853,-74.60375315422647,1303.362380718814,-8.09984118303098,971.4136137887504,-21.648595628406422,593.1059956696785,0.6677046434375403,705.6059805194266,9.294561775348553,531.841916655017,-10.492501481950754,177.05036427361645,-21.898773950588428,243.4150008385627,8.399842715687047,363.6732287403207,F
