emotion,pitch_mean,pitch_stdev,f1_mean,f2_mean,f3_mean,f4_mean,f1_stdev,f2_stdev,f3_stdev,f4_stdev,mfcc_1_mean,mfcc_1_stdev,mfcc_2_mean,mfcc_2_stdev,mfcc_3_mean,mfcc_3_stdev,mfcc_4_mean,mfcc_4_stdev,mfcc_5_mean,mfcc_5_stdev,mfcc_6_mean,mfcc_6_stdev,mfcc_7_mean,mfcc_7_stdev,mfcc_8_mean,mfcc_8_stdev,mfcc_9_mean,mfcc_9_stdev,mfcc_10_mean,mfcc_10_stdev,mfcc_11_mean,mfcc_11_stdev,mfcc_12_mean,mfcc_12_stdev
J,135.28867206143815,15.534389139731273,822.1409516061018,2011.5594031886137,2979.1606526588516,4275.752899535033,513.7008633950701,601.7752111085215,769.696093251337,446.8351726849395,99.03153968701169,153.39616842751386,56.19998351446904,54.17399616280199,20.37520281301007,39.060521541512905,17.29845479813994,25.332250545234906,17.507320141005625,36.310412377079366,-27.252566125373587,21.491166670396872,17.537327995288376,22.086216862553837,-2.010192089340846,27.726508850170493,2.0491486014493865,26.677085741892427,1.0968258618688922,16.321085069842965,-7.285986235478781,18.946966237588214,null,null
J,182.66080708027633,24.31100281590571,830.9151732537008,1849.5876872554136,2811.3332016461377,3956.223046695501,368.11781410567136,414.455003284493,559.9821021841998,392.449138635903,77.36326839134686,74.27790716673728,2.6737193019489904,58.98162087504158,24.269906242201902,38.59158193348179,10.93837586970045,31.510800540512527,-21.54658763305718,40.61793302001755,-11.677818853547196,21.711642435447125,-15.171060533527774,31.916992686412364,21.96817700605344,28.9899971718049,-20.5523736567131,29.472644992691762,8.438672786335513,10.571718471780171,0.6903632865716668,14.222458207212343,null,null
A,141.38256381072523,9.77449202802977,510.3359904899023,1921.401012680722,2646.258403731539,3825.420486061395,487.8617114701763,256.67910922409163,513.9520157454174,459.9676110178384,133.87659872064913,126.11923214265457,55.251203709071575,54.365761057477656,86.71494718008658,60.08919668508432,52.67520108578153,48.83106939947794,1.9609452467905948,27.464196223941293,-8.89169214307293,31.039275412088166,19.872016863279075,23.73228868505218,22.391563184970163,28.035105114806633,-48.23764885917814,36.9197725387386,-32.18362132440204,27.040959960919462,-19.289498713164313,16.83911481058166,null,null
J,191.99185089908732,51.93913597618022,882.2604980484193,1897.4400318859837,2905.043435065215,4067.36236640955,438.8279661121757,371.8179919316993,584.3026935884913,461.3993475559156,70.11148211073981,81.2695180578276,11.591447594032047,61.96922811655778,22.950179077230107,52.47362908198982,18.830401849183378,42.029061662627626,-28.88286517101048,45.62313933950053,-14.497591198816005,23.936563083619678,-7.100960231313067,34.43486375384623,19.1510172071679,28.225664853825258,-17.715434175427983,26.1619221987302,9.302658092244219,15.155635469856987,-2.5314761997668906,14.736236272654532,null,null
F,178.72710562776865,41.15811848848243,769.2870173180075,1845.4800693036966,2853.7348456961486,4063.385255591887,371.6725825714345,397.12224526258564,434.53799432133775,310.978880466464,74.53405849708606,116.84327355596557,7.283244419717014,58.76864803866403,-9.391926411145997,46.08564007304516,-13.964300293766769,26.554813787939032,-25.257740108601183,28.96181686963238,-32.789464510282976,29.12890902896967,-22.09883501084846,20.735588827405977,-19.229418650181824,24.73128676841599,-17.60609524936995,18.071719175911824,-17.185177646070613,15.350144032223357,-9.85290729025819,17.682729611193906,null,null
J,198.7507928480759,24.251361591079114,618.8297427552097,1450.3239002708876,2705.08439251919,4078.4054226495978,165.7206728175127,345.88698210725977,578.4986458266086,874.2167531581497,277.6647149822044,112.42597151784449,-63.03269066053585,58.076097121703754,-47.44657210453263,40.23399000984673,-51.137095777703934,58.88952389378188,-6.59861626935269,37.03638584562251,-20.95257598762973,29.351479383044065,-24.98042507316088,26.66533836662934,-58.368441182339126,37.179878809441284,5.7866831478001615,25.40551000398513,-21.76079616765179,19.910773285280268,-10.251559090925609,18.78886580076664,null,null
J,185.33475293275137,27.79825763479008,663.1077601585043,1409.777151063378,2879.5725000573684,3992.817273387102,234.95136695094448,277.1025176521694,753.3314588904966,810.8718345711652,239.87696300659582,113.5358699791984,-57.84120936200778,50.902196600486576,-35.062466571630836,39.62777584847288,-42.6366341472657,53.42146016038544,-0.5924402795175645,32.883521164128894,-14.676235008536997,28.84825474965407,-24.36134574249711,33.83831039268009,-50.19269811151811,37.4022817715099,8.813854739377815,25.690172506685926,-28.47978329882366,17.756598141819676,-2.316635107617555,18.20967459194289,null,null
J,185.15170909285075,18.874676808319826,654.4022626786679,1387.61323449009,2815.070154762942,4102.618195823731,199.46271237842993,277.59420427667044,767.077919815043,780.2115447315996,258.430465547089,113.37099725014656,-52.9912529137895,52.99735116186477,-52.001409011139486,46.46326562147053,-42.65993040448464,46.850399883427905,12.06390793850777,37.99920979123406,-18.88980400629885,30.77004720085036,-18.053957591931468,33.07284310116338,-53.06921142514873,41.5699207918798,10.354278710152895,30.001569803848827,-27.668232259238604,17.630533691687596,-1.7944255537125957,17.066554306408456,null,null
F,190.72915864435623,41.84834575973571,739.7832661991165,1855.80176807355,2902.2554839156955,4097.744563056958,449.7011896147587,544.7651186223609,484.5588984854402,334.24317724020153,72.59020752250319,123.15116380215,23.216187531855866,54.05939104382986,-2.339743384090692,36.03959550553454,-17.33184859082469,30.087072543540195,-30.19199466668896,34.60205797945866,-31.264060621404113,23.77246304581741,-26.083241754551555,18.22648689335025,-31.34684085941677,27.894030833990797,-20.387017061802748,18.05265598831351,-12.65185998387211,17.204124924365544,-16.920890393490083,19.37127720682769,null,null
J,187.5266515373588,21.308249691851135,633.0882553888449,1469.47768317845,2768.0796164804083,4089.0234440533823,194.7610431631576,308.6865220364794,564.8668052688522,733.1153616723054,233.98461522570162,101.29484447171168,-36.114834968007344,53.8763662843528,-46.50961145819622,57.15778309446062,-41.13131245515386,50.78150492181136,2.5916557358839953,44.23873700507326,-28.46656394954399,35.52077293619542,-21.128199703054918,31.499547687166967,-45.44948648865198,40.266221865108236,6.771708979589799,24.783085216134612,-29.292384923671033,18.17389337275843,1.472163146833875,19.269745416390784,null,null
J,156.97607726743186,19.509839905616033,690.9004166906219,1497.4796877382496,2902.47997542239,4081.8810731073895,268.9790957947415,525.4101809031678,514.939335957247,361.7428048403376,183.28046853146768,112.8545397257203,73.49842968902492,48.856642673481126,-23.625592777390395,40.01906310438039,-19.30810122146239,45.53716513493618,-3.3493316622031593,34.7913641508848,10.997851096787153,22.185173665541612,-8.88884708256463,26.74658922421086,18.43868088302977,20.149804403862735,-6.5136378195386095,20.4257482505953,4.7847753684010526,18.017081522704252,-18.215600399264915,22.274319390098867,null,null
J,162.25847553493838,20.61359151009089,644.57449449284,1606.132345327739,3037.9120101634503,4093.359300985322,270.34111996337066,679.3723624174443,439.5296254621994,323.3899959515943,162.0542144037299,105.34575984215729,84.24848751132883,36.53527168311361,-0.06813130534534488,34.91361298606076,-56.99774565929641,51.87428736730498,0.33867073616545185,35.5243581248896,14.246742921743419,23.52602539462457,-11.64863560474244,26.349204412616523,18.034021453299953,19.36961929809543,-14.739056883688837,24.539900565520952,17.85131119793506,17.91090681947923,-23.49846026612715,20.197943763265968,null,null
N,152.0679033988352,18.57754313030146,821.2902995065725,1830.4046647790665,3066.0813738384427,4145.021813638663,467.04329091063744,637.5161857684293,585.7760270036722,428.1857480638429,125.37475618546635,165.1037720356311,33.464633692993246,79.56897009479833,-8.815779723128998,70.54526060313651,-10.714320099934286,31.035241762417087,29.57650387974247,39.33458723740389,12.341938020236391,26.70443913677792,6.229610767649024,26.855685681698603,-15.132079259137003,25.269284832847347,-8.980832034142066,21.367872549400495,9.454950420700078,18.051984200095198,-10.894442245085028,17.282786492732157,null,null
J,165.56747097879634,26.94714044271634,625.6974072395507,1511.598264487639,2901.156035600442,3981.2800723603214,263.41841395171434,541.4079706547025,401.57064639802854,246.06727361120232,171.87171624820422,104.34164329196696,68.01232561805764,42.72195535183581,-13.586677866723319,41.9754678956943,-37.35950041422326,50.913935251169505,4.132870589425183,24.727491462077104,16.50210829660764,21.307108259881442,-17.164647958785306,30.527852714630615,13.228116702927808,17.91154483439869,-15.92856120157038,21.891420275066803,6.743300850677144,16.919435955500717,-18.121750711752632,18.692287577025375,null,null
S,136.56364762536964,24.33906462311435,915.950858162768,1841.5016928517705,3013.1427896797836,3970.7004467913393,457.50041386746767,684.900707051113,534.6607580168231,499.0146079555781,141.70742423821892,192.47851258937337,11.159848243207575,86.5424990603906,24.226822818836666,75.61637486367798,-15.237510802277816,64.3207894786266,41.781165245173554,48.1627116792234,14.9427174614866,36.12714094717318,-9.495234023816625,34.49257861082672,6.032255106692056,32.09922548909172,14.858808320625203,36.303535997209906,14.308074839540511,25.82346051842314,0.4218791999301306,34.49568937947139,null,null
S,130.71415482151323,22.401217888149766,925.5555821380469,1780.6989007437287,2986.3491613269675,3888.7423948121314,396.5484289557051,599.7905283187278,529.1012608257138,401.4664454159076,98.91908607026309,176.72402610906855,-39.54431786107071,76.99980234901959,17.322542331731242,65.6147031683472,-45.42035535209697,71.54153249151405,38.555249474584095,37.31850560919975,-7.083754958587215,29.13255320213639,-0.3741921860533272,29.61159067821541,11.9658896676582,37.34922235548361,0.3074639899211685,44.10533031610386,23.98741728613615,30.455746453097152,6.133583531059673,29.934374245498248,null,null
S,140.79077659563586,32.86826460367639,1005.2015127985359,1804.3664684066628,3011.0782434487464,3969.938516187823,564.1830508397127,694.133951863597,597.8301580884167,546.2345521174981,130.65047536178767,176.7968985616342,-3.2308459314982234,88.39440647536378,42.56326592893838,72.7642457268554,-26.354307899029607,76.20009608260985,34.6996352928084,52.23900495541262,7.981857375371937,35.859267170101106,8.916217594573693,37.60013851690045,21.065865217069167,25.621420942545328,11.37635872653466,45.83594863285135,6.9940872075345055,27.986020621057545,24.32630342926186,27.244864345922053,null,null
F,216.51845469403239,39.4729230664075,689.2976973316992,1995.3799635868563,3076.7407359009712,4071.256952183579,322.81893561511146,406.4110715060555,266.57420970346413,291.08719826129095,32.0678906633153,68.19175561801637,-12.954381405529906,64.22969239378729,1.8202698999545603,41.36981917648411,-58.373679344837136,73.70309684223378,-27.06707820527538,42.84668536885793,-40.910326276409286,40.61925371775545,-31.638760248333714,27.598884080632185,-29.696343115839195,29.104043238685062,-20.768881487683828,28.34293700453229,-18.199968360382446,34.72313068374901,-10.515222584967692,28.33898785686284,null,null
A,237.492507761184,33.914626941198385,981.1693250967916,2015.9285896512797,3101.0149154163087,4401.775379961993,319.3015899721907,407.69764682393304,379.38989752955837,380.4733655780122,111.98407643488997,56.508460174454356,25.390427277214776,29.716058420108684,-2.3343376095709494,23.418017146572975,19.649782570274937,23.106795835477104,15.488837804009572,36.49267144240861,22.042913531509395,30.12504949932376,12.774163028061016,21.633911268472765,8.358556013418877,21.3869892944764,19.571315781620314,18.543338243938244,16.581663161130127,16.090101789031966,14.98658492007783,19.14426267323791,null,null
F,202.25300928316068,32.62118668910423,707.5002308571914,1919.7856821817893,3049.3809358436597,4074.891638298871,371.14393056549477,324.13110346513287,322.74356975945176,326.79111325117174,37.06221818424569,57.875706704856285,-12.602351639565699,61.787051015813475,-10.557184727277038,40.00273494431257,-41.81799396537301,63.27251059589687,-29.82078682134509,41.735311603402735,-46.365646030123706,41.978904804461166,-35.842313572556534,32.041321382307785,-24.01005273667494,27.977179466136768,-22.29957518911783,30.669143517108072,-13.982986369981075,28.367782965178215,-3.91871044153877,26.142735180195054,null,null
S,145.4217704398791,38.076195317760195,879.2980529057668,1772.3032936850889,3009.7115839580647,4094.4966434328544,514.5287689929742,753.0616389719083,727.9028143177746,521.6111126470761,149.1565155649215,196.39443317484643,41.06468873697407,92.4701742427808,4.722723668163148,90.68398972888097,-37.80167550656676,70.06099192279457,38.110388681693635,40.87292189364094,16.619251111122512,47.288639273575676,-2.463449889703174,48.27760852315483,16.836819933311777,44.693921982995896,5.238415045256416,39.65062026259668,13.222032426172188,33.72059772256793,6.202754201182594,27.50278883312437,null,null
A,232.06488711988408,37.693784415806554,1016.6538149980645,2001.2195731940822,3038.77115531043,4471.708132085843,322.9599832553927,350.1043515819111,362.76830853134754,239.07552384812251,117.17657312938238,56.215210187601606,12.216259559963161,31.711296374165105,-4.767979856681049,22.43789476614733,30.083216661067645,18.589922603782245,15.116466203606528,32.18655142408612,16.812869395089265,26.891267857679782,18.528928932493905,17.329841567225667,3.6208464962597886,22.008662995855982,18.57946330966404,17.023992839502288,14.362107557809017,15.534978685195366,7.180265245374365,17.681693026014223,null,null
F,197.34911938126498,31.653253924583613,711.6646487533388,1954.7959377897162,3066.0856281927954,4076.354702391895,342.89488655369803,380.648985258243,355.27717237676285,344.32607992057905,44.31325311221357,59.16646740150904,-12.036666678844,62.991524339232114,-8.903587810909743,36.16769966352425,-48.49717822385022,64.86132965867138,-29.04283534800273,47.86102560393897,-41.18294070272216,40.52817562060343,-37.15512293403613,36.880773967019266,-23.82627178510335,27.23639138040641,-25.35354303004047,30.509644055713103,-16.635586721590787,24.467333919346803,-8.295617757839342,24.701265301436358,null,null
F,201.81387150885502,35.495735678261774,711.020355540956,1998.7203000085465,3147.9265117399473,4092.617420092398,328.47837316947795,396.31823911929825,268.287253040033,307.85365123717827,34.65981616541599,58.07737448716526,-12.399631640166985,60.570414401133746,1.9912984947588854,31.808090606359684,-65.62421313386886,88.31911909085854,-17.122664598454786,33.839381148642694,-41.31247447154117,41.69431124719356,-28.25470589247274,27.27450551062461,-23.245708959146597,26.069608427146274,-16.221291557950956,24.447361377266176,-19.002343990279833,26.646417970266494,-1.3605998132826573,27.49400524491813,null,null
S,121.84243455896437,10.669924773282977,867.0819045416964,1771.1825251212315,2885.8716768839945,4031.550079322342,505.9910798145607,544.2508186101696,563.8667972045532,468.7835200594063,194.89893789529518,168.10023993639345,7.0691880566475165,41.73274522950056,45.011856640536955,51.56376198139899,7.416280560427781,38.4401499339131,38.00031233931797,29.769562085965564,6.890739188188209,35.121145289239685,5.862571649308495,24.545824345905825,14.371660587108432,25.08882540085985,2.6716368464246023,22.35907517231514,3.1438639651351306,15.808128888773945,2.299297136599805,15.596262873666051,null,null
S,197.4035598586475,26.568255621952396,569.8926440563237,1080.3912397907939,2299.861475225041,3676.252734705427,185.60196115855365,472.8675482606201,763.2321921422686,375.89575823854767,323.6501655004905,158.57333335871348,-0.07332589973813507,88.55188267408876,-63.89347774194262,84.79982239036592,-107.8674278153125,59.05262973770377,-19.1844912004178,68.35708323607705,-16.43852305967835,45.15477631283318,-49.4514696481664,36.873988254854225,7.030125015250414,38.05094407336116,-2.549289145610514,37.045513494891345,-29.35515576515553,33.0017858771766,-32.97770791141956,27.321477520404017,null,null
S,194.1420288874362,39.17361307803405,584.9588537336688,1191.502400457577,2437.0074602760724,3584.5260578485095,149.00535975994958,549.0209351289537,822.587733806203,302.7186448496185,276.1646815846891,132.06791262775363,-29.27783399878706,116.49190709795832,-20.531214846361657,108.33576165744445,-149.96847380945826,68.53709372200525,3.5452582549519382,46.55156638883349,-12.565577760746686,34.50247258747199,-67.48812757775816,48.16927747315558,5.062296918036316,51.14165174679343,-5.262506719382177,23.21539226119716,-28.82961725721269,28.652069884045712,-22.800824375130937,21.507002665817822,null,null
N,144.46552943252163,17.21815122141379,1148.7598701942777,2302.6271703708326,3298.5321974088965,4156.8108670028705,739.9708485798078,958.2074852028833,784.4478330753523,656.7577839112708,26.66839367665917,260.5318043309223,38.71731034810314,140.20762383535836,53.71682079956062,81.49538439511001,3.965836704631669,83.9786525722567,53.988333324093965,87.75402756631215,17.42675270259728,41.360534526708804,18.114252515515442,59.80854335287678,20.64415587195883,33.568750646897996,22.501609939059435,34.82022660020061,13.410174841764738,27.753686772504917,22.81808851050901,22.320643474051792,null,null
N,115.27226765644001,16.397158870926937,1267.863188408825,2339.5860861714377,3376.8971367594722,4454.13225094781,407.3270240212344,590.2301220611652,455.497668167143,459.05115262573145,101.38064485622833,74.96910690010033,56.873539483937556,28.374999208714446,35.13222191149205,33.668866708350855,38.601686203383416,29.860092606890447,30.031496441097577,20.12704627189654,30.676083242071815,14.549483493588554,18.024326830669317,14.445839770470306,13.969093519742557,16.816486911340537,18.27045510750283,12.020083668942409,3.3000098518490537,12.529468979083255,2.284398189460099,10.683907000126617,null,null
S,192.0145094064513,30.690261461294487,563.3070701291205,1088.3322130247013,2377.0249249250805,3658.533687548445,201.12117115963886,509.82800035126826,842.9171981699083,317.3882104254561,315.2075549513689,150.3581394907365,14.73520170227108,112.26715117586622,-63.62898120255798,105.82189550013757,-115.55209685718782,57.48051863666956,-16.377939199524846,64.39926245348231,-16.20717045579731,42.396395076097306,-71.0804676683332,43.71137760046749,-3.9979600128718107,57.06892860205427,2.8527967336010716,32.465652530319275,-25.56912489211219,33.867159376130985,-31.92925819097657,27.486130608985363,null,null
N,110.28713250900208,15.35515974598907,1282.5566013414716,2370.0412777098604,3412.2827799950837,4470.680090983685,424.5896781492451,583.0970010287998,496.03861195593595,487.0089011887788,89.79567009364133,73.74988805779057,55.105946089206405,25.384776481721673,34.531992812467166,29.65698451335586,38.72094684393213,28.19868717130894,30.724750793122922,19.465041615657995,34.27715036326108,13.794194543402343,20.850805643487213,14.84446854488722,15.148090825631307,16.647016187899435,17.809137378042035,12.005510852232593,2.802107465098701,10.534877719077121,2.333962833475244,9.820257708391562,null,null
N,113.01141996916218,11.336107047755046,1003.7859602131508,2001.6763007190614,3115.528743382924,4210.4312674435105,448.35193253751527,583.771454878776,596.2387678687858,322.0000387449998,14.159260398201909,175.8543715561674,17.828337090438215,60.05474639623491,-0.41368930871844495,39.40731554951403,-12.143473182400976,31.550647208911165,2.080550156113279,40.794571358224395,-31.37606788233002,28.94391084818983,17.03696877780462,29.765396112272114,-2.0831051118923725,15.91071190701464,-11.533554390095478,22.584578459060157,-0.0615112302538891,21.785414906955367,1.9177330771468655,19.779123013579607,null,null
N,109.75625730346798,8.791744513290299,1014.5718350432476,1953.8728031204046,3136.132331054357,4179.984776117859,482.4885581519029,440.39384134218113,563.7458714425509,303.79109702350956,14.376219103437029,171.5779079599997,7.114458637706183,54.52395396796269,10.144924348295142,41.141368427716,-18.432452770298447,39.05098927983241,7.489051474494927,34.675641416375704,-39.928503050886825,34.44910787980384,16.24082319643425,33.48745156771691,5.123626255654989,19.451744520454042,-18.210263877216303,26.081169519190144,1.248771975114636,26.73435818941152,3.0591201524586378,18.326652573544756,null,null
N,114.79928630764508,16.300246909821933,1048.1930328328117,1992.2246084235856,3140.8279015682074,4207.334219526823,501.07292813341286,490.34661330581014,593.7827951372886,284.8513209883394,-0.4516937333624484,185.98047158383028,7.520442319174363,62.61251094768943,21.54135232300453,47.83758929046015,-23.948545303452256,36.552061071143456,11.900604251462221,41.668969731460145,-40.470311543538784,31.888990628951515,21.67978481331412,28.734452538779507,0.5377437739920689,15.179836624458302,-21.05704086501598,28.73590566099917,1.253705843190108,27.429581650832084,0.346561378306989,21.814219406411926,null,null
D,100.0957666621281,7.245848121920391,922.0054361713984,2021.5584981097725,3039.30448829777,4159.737992884853,316.1561433850534,295.80720880478106,315.51847331789867,292.5825689910862,58.420555379682426,38.6704920499453,36.97419420937937,21.340644086529174,25.085809781172923,19.65168864288683,14.588242808391108,12.990238554785055,2.9510772011506963,15.401698802842343,8.057074498844514,12.42536023012491,9.810164869448988,10.277468130720083,2.883793593980502,11.744456120521686,5.232963753525769,12.705940526806316,2.374028220836935,10.15198939091139,-1.921863579796158,11.498848237273847,null,null
B,144.88866002118198,12.169683103233638,553.0891937778547,1786.0659317523798,2800.2382025201837,4124.293725021803,244.10249757789413,305.0299764262373,503.8977966309268,825.3381893565182,219.86366171990875,121.50018666958366,-34.46732378686029,69.95206512365185,87.57155701752974,62.5069694488967,-28.9492586778566,44.12753778881192,-3.611893910519787,45.207859299614746,-35.44152971744024,35.46734887066943,-4.6536600913615125,31.303067117187872,12.041871220828135,24.090415258866848,-10.822142868316124,30.2410252934405,10.633253654700946,22.546641560686485,-14.235538201311478,22.616673243772347,null,null
N,107.24038536405432,8.761175200928134,715.1321202115879,1630.9931396227971,2710.9499064095594,3877.5940136459876,224.5296789302876,291.85610316061207,463.1754733685346,389.5641569718443,158.28304683839661,148.55565004507142,-36.62535614476794,56.075431931533394,-8.277343514803855,36.725930560492735,-16.82644937672139,24.062258841324024,-18.3257156861202,23.798718233451538,-35.12300689392296,21.585999211167746,-8.019458508086666,18.344276630521577,-15.865052091861916,20.030539136197902,-11.552509384475963,16.04164061266922,-16.080633890790686,13.219147071846434,-15.325106678035594,15.246720776612518,null,null
N,109.61483178853872,14.544190679062712,1278.5640818600666,2224.3265011619324,3361.3551293336127,4419.677584881008,374.4654832166061,506.7094326836981,400.23971412377676,432.1765544556964,92.79461476948347,70.51094118665436,53.55047070718591,24.21291507314515,30.15405389874853,26.098309071313537,38.1891301617521,31.315777247067004,33.51987166646586,19.915479557774383,31.22987621544214,13.377423310812368,24.87722697002096,14.098379411265396,19.704820502803166,17.675450578689944,16.092952004702155,11.03785754191117,3.5151520849718776,11.775914456402404,4.425094652646452,10.17198506847147,null,null
J,194.31212760658048,16.971109516520166,608.9005103991859,1601.0366272345007,2683.7810235050415,4069.448273317156,270.4400979204079,409.8076761959455,463.9907550622426,446.33052364093453,264.34672933986803,46.821404761666074,15.121332343617075,25.035896788831888,5.636385380614247,34.82046046671428,0.8055562815829506,42.171806919203796,-14.174049702101499,50.96594436444478,-24.295400164683283,44.382331112987515,1.9370438208488154,16.069195444305656,-3.411575753385406,18.812507552192187,-9.002639093354867,11.385526913384357,-18.93592055737325,16.26898645109524,-7.8552330521336975,19.478769785513855,null,null
N,110.51093755546033,17.31610926880736,1246.8663688823083,2288.2728841101193,3338.5322641594043,4378.847472160249,444.9040148330259,641.5786817690056,527.5363853092427,505.6002471275328,102.29616059840326,73.79214400547417,60.109826610109906,28.3872619586618,35.27086524199091,36.90558497553015,36.28053531772184,36.783073212065126,31.768871214108206,22.675397535742867,36.508474188456304,16.24049917009402,22.032404258565336,15.580511882834747,16.85534078400437,18.410146474528535,18.17590367685496,14.206216178234854,3.0350795714936956,13.943387006460918,5.444030202228748,12.241372688886964,null,null
J,166.47850930092685,18.93211044078319,602.1001916246328,1615.6083218324516,2692.2327192391544,3987.265287445743,327.94153861316005,400.32541706215767,473.2125924114618,376.5699260004049,262.4264615442575,51.25105153891445,10.219414338245686,31.164108307469892,12.11925939623323,31.93321964309667,-3.8513940886198124,41.722718860438526,-14.2115429536362,41.18199847118421,-31.62128780132078,33.201399698865,-0.5136235301055893,12.778486600427444,12.44858694919952,30.12717274193272,-4.7962659651469695,11.626657707016687,-12.17650989807048,13.49116643133792,-5.36621404875385,12.814943292899915,null,null
N,104.63690876423003,8.904265163625226,732.9834828579087,1664.9967909173004,2658.62663703774,3910.623399810133,223.18765317949618,322.7497243689527,479.4920438785636,385.64930201123724,164.03492131760214,145.3939229093849,-46.79084174657561,52.82894833111598,-12.522036275950219,40.747405988759574,-25.181481991736856,26.487468022662572,-16.98441864845134,22.498973468580868,-41.12300268354998,19.774545018514964,-8.57705011826347,17.626896576681947,-18.26618871126522,18.38753825132326,-15.126525530241947,15.538792658384152,-16.07210736095499,13.035918994744026,-13.785350926584616,15.838626582277184,null,null
J,179.97176699134033,34.76197082526221,658.076212355824,1646.636615183304,2680.003690251704,4046.3039871651827,315.2790048871528,446.93159988540884,486.56883669717706,383.07406706409324,260.3131924838027,64.42040966413181,14.42828983417552,27.42549528868456,6.878955795160141,31.126798784245608,6.485131319317358,48.22876128737978,-2.442550320817316,44.24993630909454,-18.768642499579975,48.320786461998644,3.4480667323371486,15.904128587982465,2.115958723252484,22.030028907747276,-9.619363651492778,13.53375196878372,-17.32456687262614,15.497830890375957,-8.142546709531615,19.153990918694838,null,null
J,184.18037831182377,29.10189056802492,591.3393242340404,1649.269174230645,2613.0079575878312,3898.9303645020595,312.8765403871931,403.22334156522015,457.3998900535474,340.3849407190001,271.4436969554427,54.15279312857709,10.442648916441597,30.91214601178376,17.787659909353614,41.434102796118,-0.39651538824583465,41.11728451640023,-22.51890816180669,50.316631754781355,-31.788956968713748,47.980541979741865,-0.4705124400549846,21.705565764717715,4.517787062527918,21.94956636718393,-17.0241494909472,17.259451432405037,-15.86681363586611,13.53570961609448,-0.6489282342610179,21.512120988255813,null,null
J,220.15729636401716,55.46261526193383,681.961930751966,1827.8101703195823,2814.3238679730716,3890.145453205783,315.97071240160057,471.49914228877793,493.2907728558054,475.74850512977207,133.19331219477627,166.14375208869225,-8.018846551184012,67.3840875500163,-21.63649932550347,39.42393571700523,-30.523455802407014,44.891882111465655,-56.5729757266356,37.49187876985416,-19.714973019914517,33.44753700925222,-40.91225089391287,32.781570738766426,-16.252301959521237,20.149255061658938,-30.35646993824901,25.512442087134882,-28.54167429569624,19.00964272911264,-21.604812517515068,22.954532615680936,null,null
J,179.31054872861682,43.86026196295313,711.1135846771946,1746.113997491629,2705.6357861144015,3716.551528258797,322.837670605587,487.5086925792637,463.23711957863975,436.3601131950346,114.40608393432504,174.10752014274925,-5.476899326429359,57.96061146574231,-24.98093914053458,39.204879052823436,-17.798566518482954,44.903736145092985,-49.63582266187909,35.38818940465272,-7.168526950162718,29.646158538227553,-31.62514946203123,32.64814315302419,-18.599700431224424,21.845630877614123,-27.675485169524336,24.023743559678838,-23.11115843914295,17.210291271662587,-13.883544513499373,18.313175240490526,null,null
A,196.65823398701087,19.71273537689026,774.592548272032,1826.8558839341133,3136.199769716902,4042.478610373664,276.55075904778107,717.1678323507601,685.0003360755478,585.0430683159465,-39.33896384313678,193.17366922057116,-11.895910638602874,70.65096016323818,-130.46539087220822,33.652083332229395,-99.05738724318759,35.127508123044706,-82.55418469636682,43.66167616486563,-42.158913237512515,31.655742095167433,-38.59410904169474,26.135567766527494,-24.0264887283727,22.37917035833507,-9.78981851639895,25.016828852085965,1.3106372162217161,22.165551320214867,-18.531953838592248,16.50090701981737,null,null
F,218.70636895805683,38.08672047872078,489.45874457608784,2161.6379953001233,2861.8234819907066,3968.490546734714,194.98601267410055,335.33678600917676,299.5732853679837,317.06793274271644,141.37046911285793,56.78924598418811,28.758777973323166,48.85181455155137,37.738978951989026,41.93826334388412,-42.28324871515971,37.72436292059741,-88.7679206768506,46.270322630456164,-24.29863288596512,33.18942160746632,-24.463933493148716,39.11797513915447,-20.51246380746967,24.28460901829507,-47.25473980236215,19.09447513301355,-23.388290983487003,20.749734195744768,-33.40453586243047,17.589865495795458,null,null
J,185.2175543674899,46.739205895847206,794.361726029623,1843.6255960104697,2981.4952460273216,3979.227474544821,236.59916858644564,538.3524782053674,337.1584992566763,447.0334122551967,33.548043427366636,80.72297463463377,-97.84563803498753,139.935683280124,-31.799897217999305,50.0510141118849,-114.77364282196817,47.573503861697304,-25.848383803657853,48.50981363524178,-30.19185007391783,52.438105802379454,-28.951969465151777,34.94263440142552,-45.64375290569573,36.08519943426578,-25.58916618023544,25.404779889302667,-13.601966537343083,38.25742549639424,-38.41293212825716,29.80168737508505,null,null
J,206.46030339764977,41.036156045226335,738.2584375325919,1838.7360240332498,2925.638119379975,3937.6621566299623,182.21887746875655,455.37787532896493,259.26139343699515,501.5140187475569,13.445520135860077,63.585562193971505,-125.57585735333515,131.78846069180483,-36.63861393426883,50.7528056881265,-108.0371592470452,50.31379367426831,-42.952567005111405,42.09409802098982,-39.51069619367171,31.527531384689894,-30.611409067489085,29.256814453571447,-27.563849141510282,27.922254031061442,-15.782266238345938,25.461061331694008,-9.479588779081642,28.17035575965696,-9.554045576527296,40.39911616005303,null,null
